current_attendance,total_classes,attended,needed_classes
59.23566878980891,157,93,99
13.223140495867769,121,16,299
34.196891191709845,193,66,315
59.45945945945946,37,22,23
77.77777777777779,18,14,0
10.687022900763358,131,14,337
11.688311688311687,77,9,195
26.94610778443114,167,45,321
54.54545454545454,11,6,9
51.5625,192,99,180
47.22222222222222,36,17,40
96.0,25,24,0
23.404255319148938,188,44,388
30.102040816326532,196,59,352
17.20430107526882,186,32,430
71.7948717948718,39,28,5
87.71929824561403,171,150,0
76.40449438202246,89,68,0
91.52542372881356,59,54,0
78.94736842105263,76,60,0
84.70588235294117,85,72,0
8.13953488372093,86,7,230
100.0,28,28,0
93.54838709677419,62,58,0
29.545454545454547,132,39,240
24.21875,128,31,260
50.649350649350644,77,39,75
80.74866310160428,187,151,0
23.52941176470588,17,4,35
79.72972972972973,74,59,0
43.258426966292134,178,77,226
17.97752808988764,89,16,203
66.66666666666666,111,74,37
22.900763358778626,131,30,273
54.54545454545454,22,12,18
69.6,125,87,27
23.076923076923077,130,30,270
97.2972972972973,148,144,0
92.72727272727272,165,153,0
97.14285714285714,35,34,0
0.6944444444444444,144,1,428
88.0,50,44,0
31.843575418994412,179,57,309
9.876543209876543,81,8,211
78.57142857142857,14,11,0
42.465753424657535,146,62,190
50.887573964497044,169,86,163
40.0,35,14,49
34.33734939759036,166,57,270
31.914893617021278,141,45,243
57.57575757575758,66,38,46
0.0,64,0,192
19.791666666666664,96,19,212
78.41726618705036,139,109,0
54.81481481481482,135,74,109
57.54716981132076,106,61,74
93.60000000000001,125,117,0
71.875,64,46,8
81.35593220338984,59,48,0
6.329113924050633,158,10,434
74.07407407407408,162,120,6
83.09859154929578,142,118,0
70.25641025641025,195,137,37
76.19047619047619,63,48,0
1.8867924528301887,53,1,155
97.67441860465115,43,42,0
27.86885245901639,61,17,115
58.620689655172406,58,34,38
32.97872340425532,94,31,158
63.793103448275865,174,111,78
95.62043795620438,137,131,0
74.21383647798741,159,118,5
42.15686274509804,102,43,134
15.384615384615385,65,10,155
87.2340425531915,47,41,0
47.85276073619632,163,78,177
41.42857142857143,140,58,188
30.555555555555557,36,11,64
36.36363636363637,33,12,51
37.5,16,6,24
42.857142857142854,119,51,153
66.66666666666666,27,18,9
20.0,20,4,44
33.33333333333333,21,7,35
28.57142857142857,63,18,117
5.263157894736842,57,3,159
74.24242424242425,132,98,4
24.137931034482758,174,42,354
74.84276729559748,159,119,1
78.2051282051282,156,122,0
22.5,80,18,168
51.13636363636363,88,45,84
72.62569832402235,179,130,17
1.282051282051282,78,1,230
79.33884297520662,121,96,0
90.9090909090909,11,10,0
76.36363636363637,55,42,0
3.6363636363636362,165,6,471
15.384615384615385,13,2,31
26.506024096385545,166,44,322
13.114754098360656,61,8,151
27.27272727272727,77,21,147
8.108108108108109,37,3,99
55.73770491803278,122,68,94
36.36363636363637,11,4,17
54.0,150,81,126
31.25,16,5,28
34.355828220858896,163,56,265
90.2439024390244,41,37,0
21.73913043478261,138,30,294
75.0,16,12,0
5.660377358490567,53,3,147
25.71428571428571,70,18,138
34.375,64,22,104
100.0,41,41,0
70.32967032967034,91,64,17
77.77777777777779,36,28,0
44.44444444444444,63,28,77
43.58974358974359,39,17,49
3.389830508474576,118,4,338
79.36507936507937,63,50,0
88.58695652173914,184,163,0
40.476190476190474,126,51,174
8.0,25,2,67
92.26190476190477,168,155,0
58.57988165680473,169,99,111
85.55555555555556,90,77,0
75.0,40,30,0
16.0,25,4,59
22.857142857142858,140,32,292
33.33333333333333,12,4,20
43.82022471910113,178,78,222
77.77777777777779,153,119,0
46.19565217391305,184,85,212
92.85714285714286,84,78,0
25.0,72,18,144
88.09523809523809,168,148,0
33.33333333333333,69,23,115
40.35087719298245,114,46,158
47.474747474747474,99,47,109
18.181818181818183,55,10,125
69.76744186046511,43,30,9
2.666666666666667,75,2,217
21.710526315789476,152,33,324
93.25842696629213,178,166,0
57.49999999999999,80,46,56
55.778894472361806,199,111,153
58.52272727272727,176,103,116
23.943661971830984,71,17,145
25.263157894736842,95,24,189
43.859649122807014,57,25,71
50.0,30,15,30
83.88888888888889,180,151,0
47.16981132075472,159,75,177
51.724137931034484,174,90,162
40.853658536585364,164,67,224
0.0,144,0,432
0.6369426751592357,157,1,467
63.793103448275865,116,74,52
78.57142857142857,154,121,0
75.51020408163265,49,37,0
32.18390804597701,87,28,149
38.655462184873954,119,46,173
73.52941176470588,68,50,4
74.28571428571429,70,52,2
80.74866310160428,187,151,0
52.980132450331126,151,80,133
87.75510204081633,49,43,0
21.052631578947366,190,40,410
16.129032258064516,186,30,438
76.06837606837607,117,89,0
59.45945945945946,74,44,46
66.66666666666666,21,14,7
61.44578313253012,166,102,90
71.7948717948718,39,28,5
87.75510204081633,49,43,0
76.74418604651163,172,132,0
36.36363636363637,121,44,187
11.904761904761903,168,20,424
95.78947368421052,190,182,0
60.0,80,48,48
5.0359712230215825,139,7,389
26.47058823529412,34,9,66
92.64705882352942,136,126,0
26.41509433962264,53,14,103
4.464285714285714,112,5,316
92.85714285714286,14,13,0
18.181818181818183,11,2,25
7.2727272727272725,165,12,447
40.98360655737705,61,25,83
83.33333333333334,114,95,0
30.555555555555557,180,55,320
45.45454545454545,55,25,65
64.28571428571429,14,9,6
13.23529411764706,68,9,168
58.97435897435898,117,69,75
80.0,10,8,0
34.93975903614458,166,58,266
15.263157894736842,190,29,454
89.23076923076924,195,174,0
52.112676056338024,71,37,65
43.01675977653631,179,77,229
47.5,120,57,132
32.3943661971831,142,46,242
94.44444444444444,54,51,0
56.06936416184971,173,97,131
12.698412698412698,63,8,157
78.1456953642384,151,118,0
93.75,160,150,0
56.57142857142857,175,99,129
63.38028169014085,71,45,33
59.82142857142857,112,67,68
21.768707482993197,147,32,313
3.125,128,4,368
10.526315789473683,38,4,98
22.872340425531913,188,43,392
2.2222222222222223,45,1,131
35.294117647058826,17,6,27
76.92307692307693,169,130,0
93.47826086956522,46,43,0
68.68131868131869,182,125,46
58.06451612903226,186,108,126
4.430379746835443,158,7,446
78.125,64,50,0
45.39877300613497,163,74,193
48.92086330935252,139,68,145
91.0828025477707,157,143,0
35.59322033898305,118,42,186
75.0,20,15,0
77.77777777777779,36,28,0
25.71428571428571,175,45,345
41.11675126903553,197,81,267
21.21212121212121,132,28,284
32.450331125827816,151,49,257
69.31818181818183,176,122,40
55.55555555555556,126,70,98
27.27272727272727,143,39,273
48.69565217391305,115,56,121
41.935483870967744,62,26,82
32.25806451612903,186,60,318
33.33333333333333,96,32,160
45.87155963302752,109,50,127
60.60606060606061,66,40,38
88.63636363636364,132,117,0
47.524752475247524,101,48,111
81.63265306122449,49,40,0
56.14035087719298,57,32,43
80.89887640449437,89,72,0
72.88135593220339,177,129,15
2.941176470588235,68,2,196
8.571428571428571,105,9,279
73.2824427480916,131,96,9
90.14084507042254,71,64,0
46.478873239436616,71,33,81
64.70588235294117,51,33,21
33.70786516853933,178,60,294
19.51219512195122,82,16,182
9.375,96,9,252
47.32142857142857,112,53,124
15.384615384615385,39,6,93
48.38709677419355,31,15,33
86.63101604278076,187,162,0
46.308724832214764,149,69,171
87.77777777777777,90,79,0
52.12765957446809,188,98,172
31.03448275862069,29,9,51
7.207207207207207,111,8,301
53.17460317460318,126,67,110
61.66666666666667,60,37,32
3.9215686274509802,102,4,290
9.67741935483871,155,15,405
3.3333333333333335,60,2,172
100.0,191,191,0
40.932642487046635,193,79,263
38.46153846153847,143,55,209
30.985915492957744,71,22,125
11.11111111111111,27,3,69
5.263157894736842,152,8,424
38.095238095238095,105,40,155
57.14285714285714,161,92,115
58.82352941176471,34,20,22
49.47916666666667,192,95,196
0.0,22,0,66
60.0,110,66,66
90.3954802259887,177,160,0
24.65753424657534,73,18,147
100.0,131,131,0
88.23529411764706,34,30,0
15.942028985507244,138,22,326
63.63636363636363,44,28,20
49.24242424242424,132,65,136
82.22222222222221,90,74,0
0.0,174,0,522
37.055837563451774,197,73,299
85.33333333333334,75,64,0
42.15686274509804,102,43,134
23.841059602649008,151,36,309
86.3013698630137,73,63,0
48.62385321100918,109,53,115
84.05797101449275,69,58,0
100.0,71,71,0
14.871794871794872,195,29,469
72.72727272727273,11,8,1
2.923976608187134,171,5,493
45.83333333333333,72,33,84
26.751592356687897,157,42,303
45.714285714285715,140,64,164
30.76923076923077,182,56,322
9.333333333333334,75,7,197
64.7887323943662,142,92,58
12.5,120,15,300
71.875,96,69,12
4.651162790697675,129,6,363
80.21390374331551,187,150,0
72.45508982035929,167,121,17
62.33766233766234,154,96,78
52.85714285714286,140,74,124
23.711340206185564,97,23,199
97.87234042553192,47,46,0
0.0,10,0,30
50.0,176,88,176
57.868020304568525,197,114,135
39.50617283950617,81,32,115
68.83116883116884,77,53,19
76.40449438202246,178,136,0
43.90243902439025,123,54,153
85.29411764705883,34,29,0
96.73202614379085,153,148,0
6.944444444444445,72,5,196
64.0625,64,41,28
78.1725888324873,197,154,0
50.877192982456144,57,29,55
59.006211180124225,161,95,103
1.6129032258064515,124,2,364
17.647058823529413,51,9,117
39.34426229508197,61,24,87
84.61538461538461,117,99,0
56.25,48,27,36
22.330097087378643,103,23,217
98.48484848484848,198,195,0
49.717514124293785,177,88,179
26.785714285714285,112,30,216
29.591836734693878,98,29,178
25.850340136054424,147,38,289
97.98657718120806,149,146,0
58.06451612903226,93,54,63
16.49484536082474,194,32,454
5.970149253731343,67,4,185
75.16339869281046,153,115,0
24.161073825503358,149,36,303
40.458015267175576,131,53,181
57.89473684210527,19,11,13
68.05555555555556,72,49,20
72.5,40,29,4
78.04878048780488,41,32,0
54.285714285714285,35,19,29
49.43820224719101,89,44,91
91.66666666666666,132,121,0
17.857142857142858,140,25,320
15.789473684210526,114,18,270
7.8125,128,10,344
65.38461538461539,26,17,10
23.204419889502763,181,42,375
10.738255033557047,149,16,383
41.139240506329116,158,65,214
23.46938775510204,98,23,202
57.34265734265735,143,82,101
16.352201257861633,159,26,373
1.8633540372670807,161,3,471
19.736842105263158,152,30,336
90.625,32,29,0
91.66666666666666,84,77,0
1.3157894736842104,76,1,224
63.1578947368421,19,12,9
16.27906976744186,43,7,101
0.0,37,0,111
52.0,125,65,115
1.1695906432748537,171,2,505
1.8691588785046727,107,2,313
75.22123893805309,113,85,0
64.04494382022472,178,114,78
45.45454545454545,11,5,13
13.793103448275861,29,4,71
74.71910112359551,178,133,2
13.541666666666666,192,26,472
73.9795918367347,196,145,8
35.64356435643564,101,36,159
25.49019607843137,51,13,101
3.1446540880503147,159,5,457
12.727272727272727,110,14,274
72.0,25,18,3
82.78145695364239,151,125,0
7.954545454545454,88,7,236
32.72727272727273,110,36,186
81.86813186813187,182,149,0
30.434782608695656,115,35,205
47.05882352941176,34,16,38
97.70114942528735,174,170,0
83.72093023255815,172,144,0
82.8125,64,53,0
85.71428571428571,35,30,0
0.0,114,0,342
68.18181818181817,176,120,48
86.47058823529412,170,147,0
46.15384615384615,65,30,75
17.441860465116278,86,15,198
31.818181818181817,154,49,266
53.76344086021505,93,50,79
76.96629213483146,178,137,0
87.14285714285714,70,61,0
20.588235294117645,170,35,370
72.22222222222221,90,65,10
74.64788732394366,142,106,2
43.47826086956522,46,20,58
87.77777777777777,180,158,0
32.142857142857146,28,9,48
0.0,33,0,99
94.79166666666666,96,91,0
5.194805194805195,77,4,215
48.64864864864865,74,36,78
38.860103626943,193,75,279
54.36241610738255,149,81,123
3.571428571428571,28,1,80
6.779661016949152,59,4,161
32.795698924731184,186,61,314
29.133858267716533,127,37,233
78.39195979899498,199,156,0
4.761904761904762,42,2,118
28.26086956521739,46,13,86
23.448275862068964,145,34,299
31.851851851851855,135,43,233
6.451612903225806,186,12,510
50.0,120,60,120
62.06896551724138,58,36,30
55.55555555555556,45,25,35
63.63636363636363,33,21,15
64.0,25,16,11
83.80952380952381,105,88,0
38.83495145631068,103,40,149
40.116279069767444,172,69,240
73.33333333333333,45,33,3
46.34146341463415,41,19,47
78.68852459016394,61,48,0
50.0,80,40,80
79.00552486187846,181,143,0
83.6734693877551,49,41,0
20.588235294117645,34,7,74
87.17948717948718,39,34,0
51.42857142857142,35,18,33
82.75862068965517,29,24,0
70.37037037037037,135,95,25
25.41436464088398,181,46,359
92.17391304347827,115,106,0
80.59701492537313,67,54,0
77.45098039215686,102,79,0
50.0,20,10,20
61.37566137566137,189,116,103
62.5,16,10,8
53.84615384615385,39,21,33
23.61111111111111,144,34,296
94.44444444444444,36,34,0
9.615384615384617,52,5,136
33.02752293577982,109,36,183
33.33333333333333,117,39,195
49.65986394557823,147,73,149
82.87292817679558,181,150,0
67.05202312138728,173,116,55
82.97872340425532,141,117,0
56.62650602409639,83,47,61
50.0,56,28,56
64.321608040201,199,128,85
12.727272727272727,110,14,274
54.263565891472865,129,70,107
30.76923076923077,13,4,23
92.5,80,74,0
62.99212598425197,127,80,61
95.32163742690058,171,163,0
90.07633587786259,131,118,0
49.03846153846153,104,51,108
5.263157894736842,95,5,265
55.68181818181818,88,49,68
3.597122302158273,139,5,397
18.84057971014493,69,13,155
17.037037037037038,135,23,313
58.4,125,73,83
72.44897959183673,98,71,10
31.5,200,63,348
31.25,64,20,112
41.30434782608695,46,19,62
30.263157894736842,152,46,272
70.35175879396985,199,140,37
76.16279069767442,172,131,0
11.363636363636363,44,5,112
98.93617021276596,188,186,0
100.0,94,94,0
87.3015873015873,126,110,0
43.83561643835616,146,64,182
10.091743119266056,109,11,283
17.934782608695652,184,33,420
41.44736842105263,152,63,204
28.735632183908045,87,25,161
12.5,120,15,300
32.748538011695906,171,56,289
48.64864864864865,37,18,39
44.24778761061947,113,50,139
98.94736842105263,190,188,0
28.57142857142857,35,10,65
43.80165289256198,121,53,151
36.22047244094488,127,46,197
86.11111111111111,108,93,0
87.1559633027523,109,95,0
1.6666666666666667,60,1,176
88.0794701986755,151,133,0
93.58974358974359,78,73,0
73.03370786516854,178,130,14
29.545454545454547,88,26,160
59.42028985507246,69,41,43
31.76470588235294,85,27,147
85.34482758620689,116,99,0
62.244897959183675,196,122,100
83.78378378378379,37,31,0
57.05128205128205,156,89,112
51.724137931034484,29,15,27
55.86206896551724,145,81,111
47.61904761904761,126,60,138
93.61702127659575,47,44,0
62.874251497005986,167,105,81
30.76923076923077,39,12,69
80.18867924528303,106,85,0
76.5625,64,49,0
85.29411764705883,34,29,0
22.89156626506024,83,19,173
36.666666666666664,60,22,92
84.50704225352112,71,60,0
47.05882352941176,102,48,114
25.0,16,4,32
35.92233009708738,103,37,161
52.17391304347826,92,48,84
35.526315789473685,76,27,120
68.4931506849315,73,50,19
87.14285714285714,70,61,0
98.55072463768117,69,68,0
10.0,150,15,390
60.0,195,117,117
5.0,40,2,112
25.833333333333336,120,31,236
45.98540145985402,137,63,159
94.87179487179486,156,148,0
3.9215686274509802,51,2,145
72.28915662650603,166,120,18
3.571428571428571,28,1,80
63.63636363636363,198,126,90
11.180124223602485,161,18,411
24.59016393442623,61,15,123
42.3728813559322,59,25,77
58.68263473053892,167,98,109
9.803921568627452,102,10,266
67.3076923076923,52,35,16
47.368421052631575,38,18,42
78.32167832167832,143,112,0
69.0721649484536,194,134,46
60.60606060606061,66,40,38
81.81818181818183,22,18,0
88.41463414634147,164,145,0
73.29192546583852,161,118,11
14.285714285714285,126,18,306
81.73076923076923,104,85,0
91.0958904109589,146,133,0
96.55172413793103,29,28,0
64.70588235294117,17,11,7
61.627906976744185,172,106,92
86.3013698630137,146,126,0
4.716981132075472,106,5,298
98.0392156862745,51,50,0
30.46875,128,39,228
45.45454545454545,88,40,104
55.42168674698795,83,46,65
4.761904761904762,21,1,59
100.0,81,81,0
81.81818181818183,22,18,0
4.069767441860465,172,7,488
96.82539682539682,189,183,0
45.83333333333333,120,55,140
6.666666666666667,45,3,123
59.32203389830508,177,105,111
34.5679012345679,81,28,131
18.181818181818183,11,2,25
88.88888888888889,54,48,0
45.83333333333333,48,22,56
81.57894736842105,76,62,0
70.73170731707317,41,29,7
33.33333333333333,12,4,20
52.13675213675214,117,61,107
9.090909090909092,99,9,261
83.05084745762711,59,49,0
60.67415730337079,89,54,51
49.25373134328358,134,66,138
5.88235294117647,102,6,282
33.33333333333333,30,10,50
81.28654970760235,171,139,0
32.460732984293195,191,62,325
19.672131147540984,61,12,135
77.14285714285715,175,135,0
59.854014598540154,137,82,83
56.547619047619044,168,95,124
79.48717948717949,156,124,0
69.3069306930693,101,70,23
55.81395348837209,43,24,33
5.294117647058823,170,9,474
96.15384615384616,26,25,0
38.18181818181819,55,21,81
75.0,12,9,0
23.076923076923077,13,3,27
35.77981651376147,109,39,171
91.86046511627907,172,158,0
30.0,10,3,18
18.51851851851852,27,5,61
44.44444444444444,153,68,187
16.296296296296298,135,22,317
59.42028985507246,69,41,43
49.411764705882355,85,42,87
5.0,200,10,560
12.751677852348994,149,19,371
55.12820512820513,78,43,62
59.375,32,19,20
87.70949720670392,179,157,0
68.42105263157895,190,130,50
6.0,50,3,138
28.64864864864865,185,53,343
60.256410256410255,156,94,92
75.83892617449665,149,113,0
31.372549019607842,153,48,267
95.23809523809523,105,100,0
90.9090909090909,110,100,0
23.316062176165804,193,45,399
50.0,58,29,58
94.73684210526315,19,18,0
63.793103448275865,58,37,26
79.67479674796748,123,98,0
30.270270270270274,185,56,331
92.85714285714286,28,26,0
28.30188679245283,53,15,99
20.588235294117645,34,7,74
96.62921348314607,89,86,0
75.31645569620254,158,119,0
56.52173913043478,23,13,17
58.119658119658126,117,68,79
90.9090909090909,88,80,0
16.363636363636363,55,9,129
75.82417582417582,182,138,0
32.94117647058823,85,28,143
36.507936507936506,126,46,194
50.993377483443716,151,77,145
27.173913043478258,92,25,176
12.871287128712872,101,13,251
36.84210526315789,95,35,145
41.46341463414634,82,34,110
38.23529411764706,136,52,200
26.31578947368421,19,5,37
70.0,20,14,4
27.27272727272727,11,3,21
8.333333333333332,192,16,512
57.14285714285714,105,60,75
83.61581920903954,177,148,0
83.69565217391305,184,154,0
13.636363636363635,22,3,54
68.85245901639344,122,84,30
84.61538461538461,26,22,0
98.52941176470588,68,67,0
4.320987654320987,162,7,458
50.43478260869565,115,58,113
98.36065573770492,183,180,0
6.521739130434782,138,9,378
38.21656050955414,157,60,231
4.72972972972973,148,7,416
92.5925925925926,54,50,0
61.08108108108108,185,113,103
82.26950354609929,141,116,0
56.17977528089888,89,50,67
39.50617283950617,162,64,230
90.9090909090909,121,110,0
35.714285714285715,28,10,44
15.0,20,3,48
31.65829145728643,199,63,345
58.27814569536424,151,88,101
51.21951219512195,82,42,78
12.5,160,20,400
93.75,16,15,0
30.0,40,12,72
34.78260869565217,23,8,37
98.27586206896551,58,57,0
76.84210526315789,190,146,0
76.19047619047619,147,112,0
63.87096774193548,155,99,69
57.14285714285714,14,8,10
67.05882352941175,85,57,27
11.194029850746269,134,15,342
31.88405797101449,69,22,119
56.481481481481474,108,61,80
57.52212389380531,113,65,79
27.464788732394368,142,39,270
13.592233009708737,103,14,253
21.153846153846153,156,33,336
80.95238095238095,84,68,0
13.392857142857142,112,15,276
51.53846153846153,130,67,122
73.57512953367875,193,142,11
73.83177570093457,107,79,5
42.857142857142854,49,21,63
88.125,160,141,0
57.14285714285714,196,112,140
48.9010989010989,182,89,190
40.87591240875913,137,56,187
40.909090909090914,22,9,30
86.11111111111111,144,124,0
0.0,51,0,153
41.02564102564102,39,16,53
34.285714285714285,175,60,285
88.46153846153845,182,161,0
57.14285714285714,175,100,125
37.714285714285715,175,66,261
62.244897959183675,98,61,50
51.92307692307693,52,27,48
30.864197530864196,81,25,143
80.0,10,8,0
61.19402985074627,67,41,37
39.71631205673759,141,56,199
1.0204081632653061,196,2,580
14.136125654450263,191,27,465
41.62436548223351,197,82,263
70.17543859649122,171,120,33
76.55172413793103,145,111,0
60.447761194029844,134,81,78
26.39593908629442,197,52,383
91.75257731958763,194,178,0
26.923076923076923,52,14,100
9.25925925925926,108,10,284
64.95726495726495,117,76,47
82.0,150,123,0
33.94495412844037,109,37,179
35.18518518518518,162,57,258
5.2356020942408374,191,10,533
47.95918367346938,196,94,212
89.70588235294117,68,61,0
34.5679012345679,81,28,131
2.083333333333333,96,2,280
85.71428571428571,42,36,0
2.3255813953488373,43,1,125
90.9090909090909,11,10,0
98.76543209876543,81,80,0
6.25,112,7,308
71.64948453608247,194,139,26
64.28571428571429,98,63,42
96.12403100775194,129,124,0
12.0,75,9,189
2.857142857142857,105,3,303
42.857142857142854,14,6,18
56.57894736842105,76,43,56
100.0,174,174,0
1.36986301369863,73,1,215
96.0,25,24,0
96.61016949152543,59,57,0
83.33333333333334,180,150,0
62.06896551724138,174,108,90
65.71428571428571,105,69,39
72.22222222222221,36,26,4
80.51948051948052,77,62,0
4.545454545454546,132,6,372
63.580246913580254,162,103,74
27.083333333333332,48,13,92
43.523316062176164,193,84,243
95.34883720930233,43,41,0
42.17687074829932,147,62,193
77.77777777777779,63,49,0
95.48387096774194,155,148,0
75.78947368421053,95,72,0
37.254901960784316,102,38,154
94.5945945945946,37,35,0
22.105263157894736,95,21,201
11.891891891891893,185,22,467
78.0952380952381,105,82,0
42.1875,64,27,84
46.03174603174603,63,29,73
34.84848484848485,66,23,106
87.93103448275862,58,51,0
12.5,48,6,120
70.0,40,28,8
39.53488372093023,43,17,61
27.500000000000004,160,44,304
48.837209302325576,86,42,90
80.0,25,20,0
54.87804878048781,82,45,66
0.0,47,0,141
53.76344086021505,93,50,79
25.252525252525253,99,25,197
73.33333333333333,150,110,10
70.07299270072993,137,96,27
49.504950495049506,101,50,103
11.797752808988763,178,21,450
30.0,20,6,36
10.638297872340425,141,15,363
14.782608695652174,115,17,277
32.59668508287293,181,59,307
100.0,11,11,0
48.61111111111111,144,70,152
79.66101694915254,118,94,0
100.0,116,116,0
92.56756756756756,148,137,0
1.4705882352941175,136,2,400
53.191489361702125,188,100,164
35.294117647058826,34,12,54
100.0,20,20,0
56.48854961832062,131,74,97
3.8461538461538463,26,1,74
81.06508875739645,169,137,0
62.13592233009708,103,64,53
67.87564766839378,193,131,55
83.87096774193549,31,26,0
46.82080924855491,173,81,195
42.2077922077922,154,65,202
78.30188679245283,106,83,0
2.127659574468085,47,1,137
32.20338983050847,177,57,303
41.30434782608695,92,38,124
56.63716814159292,113,64,83
79.41176470588235,68,54,0
50.943396226415096,53,27,51
90.0,10,9,0
100.0,192,192,0
30.0,30,9,54
22.413793103448278,58,13,122
61.73469387755102,196,121,104
18.65671641791045,134,25,302
91.13924050632912,79,72,0
81.25,16,13,0
95.23809523809523,84,80,0
64.38356164383562,73,47,31
83.9572192513369,187,157,0
88.23529411764706,17,15,0
15.384615384615385,65,10,155
7.633587786259542,131,10,353
1.8867924528301887,53,1,155
4.25531914893617,141,6,399
63.63636363636363,55,35,25
78.53107344632768,177,139,0
89.70588235294117,68,61,0
44.44444444444444,171,76,209
73.50993377483444,151,111,9
57.84313725490197,102,59,70
97.61904761904762,84,82,0
47.44897959183674,196,93,216
53.6,125,67,107
59.09090909090909,110,65,70
75.40983606557377,183,138,0
24.82758620689655,145,36,291
26.666666666666668,30,8,58
52.991452991452995,117,62,103
72.22222222222221,72,52,8
40.243902439024396,82,33,114
18.085106382978726,94,17,214
6.626506024096386,166,11,454
67.32673267326733,101,68,31
2.4539877300613497,163,4,473
55.55555555555556,27,15,21
70.58823529411765,68,48,12
71.81818181818181,110,79,14
77.27272727272727,110,85,0
97.9381443298969,97,95,0
63.74999999999999,160,102,72
15.277777777777779,144,22,344
60.0,115,69,69
93.24324324324324,74,69,0
0.0,146,0,438
86.48648648648648,37,32,0
15.0,20,3,48
